전출행정기관명_현재,강원도,강원도 강릉시,강원도 고성군,강원도 동해시,강원도 삼척시,강원도 속초시,강원도 양구군,강원도 양양군,강원도 영월군,강원도 원주시,강원도 인제군,강원도 정선군,강원도 철원군,강원도 춘천시,강원도 태백시,강원도 평창군,강원도 홍천군,강원도 화천군,강원도 횡성군,경기도,경기도 가평군,경기도 고양시,경기도 과천시,경기도 광명시,경기도 광주시,경기도 구리시,경기도 군포시,경기도 김포시,경기도 남양주시,경기도 동두천시,경기도 부천시,경기도 성남시,경기도 수원시,경기도 시흥시,경기도 안산시,경기도 안성시,경기도 안양시,경기도 양주시,경기도 양평군,경기도 여주시,경기도 연천군,경기도 오산시,경기도 용인시,경기도 의왕시,경기도 의정부시,경기도 이천시,경기도 파주시,경기도 평택시,경기도 포천시,경기도 하남시,경기도 화성시,경상남도,경상남도 거제시,경상남도 거창군,경상남도 고성군,경상남도 김해시,경상남도 남해군,경상남도 밀양시,경상남도 사천시,경상남도 산청군,경상남도 양산시,경상남도 의령군,경상남도 진주시,경상남도 창녕군,경상남도 창원시,경상남도 통영시,경상남도 하동군,경상남도 함안군,경상남도 함양군,경상남도 합천군,경상북도,경상북도 경산시,경상북도 경주시,경상북도 고령군,경상북도 구미시,경상북도 군위군,경상북도 김천시,경상북도 문경시,경상북도 봉화군,경상북도 상주시,경상북도 성주군,경상북도 안동시,경상북도 영덕군,경상북도 영양군,경상북도 영주시,경상북도 영천시,경상북도 예천군,경상북도 울릉군,경상북도 울진군,경상북도 의성군,경상북도 청도군,경상북도 청송군,경상북도 칠곡군,경상북도 포항시,광주광역시,광주광역시 광산구,광주광역시 남구,광주광역시 동구,광주광역시 북구,광주광역시 서구,대구광역시,대구광역시 남구,대구광역시 달서구,대구광역시 달성군,대구광역시 동구,대구광역시 북구,대구광역시 서구,대구광역시 수성구,대구광역시 중구,대전광역시,대전광역시 대덕구,대전광역시 동구,대전광역시 서구,대전광역시 유성구,대전광역시 중구,부산광역시,부산광역시 강서구,부산광역시 금정구,부산광역시 기장군,부산광역시 남구,부산광역시 동구,부산광역시 동래구,부산광역시 부산진구,부산광역시 북구,부산광역시 사상구,부산광역시 사하구,부산광역시 서구,부산광역시 수영구,부산광역시 연제구,부산광역시 영도구,부산광역시 중구,부산광역시 해운대구,서울특별시,서울특별시 강남구,서울특별시 강동구,서울특별시 강북구,서울특별시 강서구,서울특별시 관악구,서울특별시 광진구,서울특별시 구로구,서울특별시 금천구,서울특별시 노원구,서울특별시 도봉구,서울특별시 동대문구,서울특별시 동작구,서울특별시 마포구,서울특별시 서대문구,서울특별시 서초구,서울특별시 성동구,서울특별시 성북구,서울특별시 송파구,서울특별시 양천구,서울특별시 영등포구,서울특별시 용산구,서울특별시 은평구,서울특별시 종로구,서울특별시 중구,서울특별시 중랑구,세종특별자치시,울산광역시,울산광역시 남구,울산광역시 동구,울산광역시 북구,울산광역시 울주군,울산광역시 중구,인천광역시,인천광역시 강화군,인천광역시 계양구,인천광역시 남동구,인천광역시 동구,인천광역시 미추홀구,인천광역시 부평구,인천광역시 서구,인천광역시 연수구,인천광역시 옹진군,인천광역시 중구,전라남도,전라남도 강진군,전라남도 고흥군,전라남도 곡성군,전라남도 광양시,전라남도 구례군,전라남도 나주시,전라남도 담양군,전라남도 목포시,전라남도 무안군,전라남도 보성군,전라남도 순천시,전라남도 신안군,전라남도 여수시,전라남도 영광군,전라남도 영암군,전라남도 완도군,전라남도 장성군,전라남도 장흥군,전라남도 진도군,전라남도 함평군,전라남도 해남군,전라남도 화순군,전라북도,전라북도 고창군,전라북도 군산시,전라북도 김제시,전라북도 남원시,전라북도 무주군,전라북도 부안군,전라북도 순창군,전라북도 완주군,전라북도 익산시,전라북도 임실군,전라북도 장수군,전라북도 전주시,전라북도 정읍시,전라북도 진안군,제주특별자치도,충청남도,충청남도 계룡시,충청남도 공주시,충청남도 금산군,충청남도 논산시,충청남도 당진시,충청남도 보령시,충청남도 부여군,충청남도 서산시,충청남도 서천군,충청남도 아산시,충청남도 예산군,충청남도 천안시,충청남도 청양군,충청남도 태안군,충청남도 홍성군,충청북도,충청북도 괴산군,충청북도 단양군,충청북도 보은군,충청북도 영동군,충청북도 옥천군,충청북도 음성군,충청북도 제천시,충청북도 증평군,충청북도 진천군,충청북도 청주시,충청북도 충주시
부산광역시 사하구,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0,2,2,1,0,4,0,1,3,2,8,2,1,0,3,0,1,0,1,1,5,0,1,1,0,8,2,1,8,0,7,0,1,13,1,4,0,0,17,0,6,0,39,2,0,0,0,0,0,2,2,0,5,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,3,0,0,4,1,5,7,0,1,0,0,0,0,0,3,1,0,47,10,8,32,45,10,49,29,28,233,26,32,23,6,17,17,0,5,0,0,4,12,1,4,2,2,1,5,3,3,1,2,4,2,7,1,3,3,4,1,0,2,0,0,11,1,2,4,0,0,0,0,3,0,1,1,5,1,1,4,0,0,1,0,3,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
부산광역시 서구,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,14,0,1,2,0,10,0,4,0,5,1,0,0,0,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,1,4,0,0,2,7,4,9,29,8,22,6,6,26,37,6,4,12,12,12,0,0,1,0,1,3,1,0,0,0,0,2,1,3,1,4,1,1,1,2,1,0,1,1,0,0,0,0,1,2,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
부산광역시 수영구,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,4,3,3,1,0,0,2,1,0,0,0,0,6,0,1,1,1,2,0,1,2,0,4,1,0,16,0,1,2,0,19,0,7,0,22,1,0,0,0,0,0,1,2,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,1,1,0,1,3,0,0,3,0,3,0,0,1,0,3,1,0,0,11,6,12,57,35,19,43,11,5,20,8,177,50,6,1,61,0,7,2,1,4,8,1,2,1,1,0,3,5,5,5,4,1,1,2,0,3,1,4,0,1,0,0,0,5,3,6,3,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,2,1
부산광역시 연제구,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,0,1,0,1,0,2,2,5,0,1,0,2,0,1,0,1,0,5,0,1,6,0,3,0,0,4,0,2,0,2,13,0,3,2,0,19,0,7,1,11,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,1,1,6,0,0,1,0,2,0,1,1,1,0,8,14,9,13,24,39,81,17,11,19,6,35,122,4,0,27,0,1,2,0,5,10,0,2,4,1,1,2,6,1,0,0,1,4,2,0,5,1,2,1,0,1,0,0,4,2,2,2,1,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
부산광역시 영도구,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,3,0,0,0,0,2,0,1,0,7,0,1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,5,4,1,6,27,2,22,4,6,12,5,10,4,40,5,5,0,1,1,0,2,0,1,1,1,1,0,2,1,3,0,0,0,0,0,1,1,1,1,1,0,2,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
부산광역시 중구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,2,0,0,0,0,1,0,2,3,0,1,1,0,4,0,0,0,7,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,4,3,4,8,28,2,16,5,8,7,9,6,4,5,12,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산광역시 해운대구,0,1,1,0,0,0,0,0,0,1,1,0,1,4,0,0,0,0,0,0,1,3,0,1,2,2,1,1,3,0,7,14,4,2,5,0,1,1,0,0,1,0,11,1,0,17,1,5,0,5,8,0,10,1,0,18,0,5,3,0,42,1,7,1,24,2,0,1,0,1,0,1,7,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,12,0,2,0,1,1,1,0,1,4,0,3,11,1,1,3,0,1,2,0,6,0,0,15,26,62,43,24,46,69,25,15,12,9,88,30,13,3,264,0,22,5,1,8,19,4,2,2,1,0,9,9,4,4,5,2,5,5,0,7,4,3,5,3,1,0,0,13,3,7,4,2,0,1,0,0,0,2,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
서울특별시,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,284,0,0,0,0,0,0,0,0,369,0,0,0,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,146,0,0,0,0,0,1278,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0,0,0
서울특별시 강남구,0,8,1,1,1,0,1,0,0,5,1,0,0,6,2,1,2,1,0,0,1,26,8,11,16,5,6,7,22,0,6,66,46,3,9,3,14,6,8,2,0,3,50,2,9,37,8,10,3,22,27,0,0,1,0,2,0,0,2,0,1,0,4,0,10,0,0,0,0,0,0,3,5,0,4,0,1,1,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0,3,0,1,3,3,0,1,7,0,2,4,1,5,1,0,0,3,5,10,0,0,1,3,0,0,0,3,6,0,2,1,0,4,1,0,0,5,0,429,37,5,21,63,45,22,5,18,10,31,52,32,28,158,51,22,150,14,44,45,14,20,23,17,0,0,3,0,1,2,0,0,0,2,7,3,4,9,14,20,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,6,0,0,5,0,1,0,1,0,0,1,0,0,0,4,0,11,1,1,2,0,0,0,0,0,0,0,2,0,1,7,0
서울특별시 강동구,0,0,0,1,0,0,0,0,0,5,2,0,2,5,1,0,1,0,1,0,0,11,1,4,20,12,2,7,33,1,6,41,34,2,6,2,10,9,6,2,1,2,30,4,13,11,9,13,2,116,14,0,0,0,0,2,1,0,1,0,0,0,2,0,6,0,0,0,0,0,0,1,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,1,2,1,0,3,0,0,1,2,0,2,1,0,0,3,9,6,2,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,5,0,35,416,5,26,32,45,14,8,23,5,23,17,11,16,15,19,8,111,6,20,9,9,8,4,29,0,0,0,1,3,0,3,0,0,2,5,1,6,7,8,4,0,3,0,0,0,1,2,0,2,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,4,1,0,4,0,0,9,0,1,0,0,0,0,1,2,1,0,3,1,4,0,0,0,0,0,0,0,0,0,5,1,0,1,12,4
서울특별시 강북구,0,1,0,0,0,0,0,1,1,7,0,0,0,3,0,0,0,0,0,0,1,17,1,1,2,2,4,8,30,4,11,9,17,6,5,2,3,20,4,0,0,4,9,0,58,5,5,6,2,5,6,0,2,0,0,0,0,0,0,2,2,0,3,0,0,0,0,0,1,0,0,1,1,0,2,0,1,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,2,1,0,1,1,0,0,0,1,3,2,0,0,0,0,1,2,0,4,1,0,0,0,1,0,0,0,0,0,0,1,0,3,1,0,0,1,0,14,11,220,12,28,16,3,4,39,85,17,17,10,12,5,10,76,22,5,23,4,20,3,13,8,0,0,2,0,0,0,1,0,0,0,3,0,1,7,2,2,0,3,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,1,0,0,1,0,1,1,0,1,3,0,2,0,3,0,0,0,0,0,0,0,1,0,0,1,7,0
서울특별시 강서구,0,7,0,0,1,4,1,1,0,2,0,0,0,5,1,1,0,1,0,0,0,78,3,10,5,2,5,97,17,0,70,24,37,18,22,3,14,11,5,1,1,6,31,1,16,2,27,10,2,9,26,0,1,0,0,7,0,0,1,0,0,0,2,0,9,0,1,0,0,0,0,1,1,0,3,0,1,1,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,4,0,3,3,0,3,2,0,2,2,0,4,1,0,3,1,0,3,1,5,9,5,0,2,1,0,7,0,2,4,0,1,3,1,1,0,0,0,1,0,41,21,13,608,48,13,53,31,13,12,17,50,49,33,31,24,18,34,132,88,25,46,15,9,19,0,0,2,0,3,2,0,0,2,28,21,0,12,28,64,19,0,27,0,0,0,0,2,0,3,0,2,0,1,6,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,13,0,0,13,0,0,0,1,1,2,0,0,2,1,5,1,13,0,0,0,0,0,0,0,1,0,0,1,0,2,13,4
서울특별시 관악구,0,7,2,3,1,2,0,2,0,8,0,1,1,7,1,1,1,6,2,0,2,52,4,20,23,3,17,23,25,6,38,68,90,44,39,6,35,12,7,10,1,2,75,5,17,8,16,26,5,19,45,0,6,2,1,8,0,0,5,0,5,1,6,1,16,2,0,1,0,0,0,5,6,0,12,0,4,0,1,2,2,1,0,0,2,3,1,0,0,0,1,0,0,12,0,13,7,3,7,2,0,2,4,2,4,5,1,10,2,0,2,3,16,9,6,0,0,5,4,2,3,7,5,5,4,3,1,7,5,3,1,7,0,109,35,17,97,829,48,89,128,21,11,27,161,52,28,93,27,25,93,33,103,29,49,15,12,30,0,0,6,1,8,1,1,0,1,8,14,2,14,30,33,14,1,11,0,1,0,0,1,0,3,1,5,0,0,4,0,6,1,0,2,1,0,1,1,1,0,0,2,3,3,0,1,2,1,0,7,0,1,17,1,0,26,0,2,1,0,4,5,4,0,2,3,11,2,25,0,2,2,0,0,0,0,4,1,4,4,1,2,21,12
서울특별시 광진구,0,1,1,1,0,2,0,0,0,6,0,0,0,1,0,0,1,0,0,0,1,25,1,6,8,21,2,6,26,2,10,22,28,4,6,2,14,17,6,6,0,2,25,1,23,9,4,13,4,28,16,0,2,0,0,3,0,0,1,0,1,1,2,0,9,1,0,0,1,0,0,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,5,1,0,2,3,0,1,2,2,5,1,1,1,0,0,0,0,5,6,1,0,0,2,0,3,1,0,3,1,0,0,0,3,4,0,1,3,0,53,47,10,16,32,275,9,11,21,11,48,23,21,14,18,59,10,68,8,31,12,23,10,11,79,0,0,2,1,3,1,0,0,1,6,3,2,6,5,3,8,0,1,0,0,0,0,1,0,0,0,2,0,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4,0,0,8,1,0,12,0,0,1,1,0,5,0,0,1,0,2,1,10,0,0,0,0,0,0,0,1,0,1,3,0,0,10,2
서울특별시 구로구,0,3,1,0,0,2,0,2,0,5,0,0,2,2,0,0,0,0,1,0,0,13,2,30,8,0,9,17,3,0,64,18,28,26,9,3,13,9,1,2,0,4,24,3,7,9,9,14,0,4,15,0,0,0,0,2,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,2,3,0,0,0,0,2,3,2,1,2,0,0,1,0,6,4,1,0,1,2,0,2,1,2,2,0,1,1,0,0,1,0,0,1,0,26,13,5,48,66,11,245,70,11,0,18,34,22,8,17,13,10,18,40,64,13,11,3,6,7,0,0,2,1,0,0,0,0,2,5,14,1,8,30,18,9,2,6,0,0,0,0,0,0,1,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,0,0,11,0,1,0,0,1,2,1,0,4,0,5,3,13,0,0,2,0,0,0,1,0,0,1,2,0,0,6,1
서울특별시 금천구,0,2,0,0,1,1,1,2,0,4,2,0,0,3,0,0,0,1,0,0,1,14,3,33,5,0,13,17,7,0,27,15,29,12,7,3,32,6,1,0,0,8,20,0,7,3,9,12,1,5,25,0,0,0,0,3,0,0,0,0,0,0,2,0,4,0,1,0,1,0,0,1,0,0,2,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,4,1,0,1,1,0,1,3,1,1,1,0,0,0,0,1,0,5,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,11,4,16,78,15,46,210,5,4,5,25,15,10,16,7,5,16,21,43,5,11,0,4,8,0,0,0,1,2,0,1,0,0,1,12,0,5,23,13,5,2,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,4,0,0,6,0,0,1,0,0,0,0,0,2,0,1,0,10,0,0,3,0,2,0,0,0,0,2,1,0,0,8,3
서울특별시 노원구,0,4,0,1,0,1,0,2,0,3,2,0,1,6,0,2,1,0,0,0,1,15,4,8,9,12,7,12,46,1,13,35,29,3,16,4,16,47,4,1,5,2,35,0,111,8,4,20,2,7,23,0,0,0,0,2,1,1,1,0,3,0,1,0,8,3,0,0,0,0,0,1,2,0,3,0,1,0,0,0,0,0,0,0,3,1,0,0,1,1,0,1,0,6,0,3,2,2,5,1,0,0,2,2,2,2,2,3,0,0,2,1,11,11,1,0,0,1,1,2,0,2,4,0,0,1,0,3,0,0,0,3,0,23,20,29,24,24,15,9,8,255,59,45,23,16,13,7,11,40,36,9,21,10,19,15,12,59,0,0,4,0,0,1,0,0,0,4,3,0,6,2,8,7,1,3,0,0,0,0,1,0,3,1,1,0,0,2,1,4,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,3,0,1,5,2,0,10,0,1,1,0,1,2,2,0,3,0,3,0,11,0,2,2,0,0,0,1,1,2,1,1,1,2,20,3
서울특별시 도봉구,0,2,0,1,0,1,0,0,1,1,0,0,0,3,1,0,0,0,0,0,3,7,1,2,3,3,1,7,12,1,7,10,7,1,3,1,5,31,8,2,2,2,15,1,91,1,4,3,1,7,6,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,5,0,1,0,0,1,2,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,21,7,67,13,15,13,11,4,64,158,25,9,11,6,9,13,28,13,3,12,6,9,1,6,13,0,0,2,0,0,1,0,0,1,2,2,0,6,4,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,1,1,0,1,0,3,0,0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,1,5,1
서울특별시 동대문구,0,3,1,2,1,0,0,0,1,2,0,0,0,2,1,1,2,1,1,0,1,30,1,5,8,6,2,8,30,2,9,22,32,4,7,5,7,10,2,3,2,2,23,2,35,9,2,14,2,13,18,0,2,0,0,5,0,1,1,0,0,0,3,0,9,0,0,1,0,0,0,2,4,0,1,0,1,2,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,5,0,2,0,0,2,3,0,0,1,1,3,3,0,5,1,0,1,2,8,12,0,0,0,1,0,1,0,5,4,1,0,1,1,0,3,0,1,3,0,42,23,24,25,40,32,9,10,29,8,256,18,23,17,14,49,36,33,16,27,17,14,20,18,73,0,0,1,1,0,0,3,0,2,0,2,1,1,10,7,8,0,3,0,0,0,0,0,0,2,0,0,0,0,4,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,0,0,9,0,1,0,0,0,5,1,0,0,0,3,2,10,0,0,1,0,0,2,0,0,0,1,1,0,0,10,1
서울특별시 동작구,0,5,0,3,0,2,0,0,0,5,0,0,1,7,0,0,1,2,0,0,1,33,12,16,5,3,10,14,18,3,21,31,46,12,16,5,23,6,0,2,0,4,30,5,12,7,15,12,5,10,20,0,6,0,0,3,1,1,2,0,0,0,5,0,8,2,0,0,0,0,0,2,4,0,4,1,2,0,0,2,0,1,0,0,0,2,0,0,0,1,0,2,1,5,0,3,2,1,2,3,0,1,6,0,3,2,0,2,1,0,1,5,4,6,4,0,2,2,2,0,1,1,4,2,1,0,1,0,2,1,0,4,0,46,25,16,43,167,28,36,32,19,7,25,275,27,14,68,19,20,53,39,97,43,16,9,19,19,0,0,2,0,3,2,1,0,0,7,7,1,10,9,15,8,1,5,0,1,1,0,0,0,0,1,2,3,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,3,2,0,0,2,0,1,2,2,0,10,0,0,12,0,2,1,0,1,5,0,0,1,1,4,0,13,0,0,2,0,1,0,0,1,0,1,1,0,2,15,4
서울특별시 마포구,0,1,2,1,1,0,0,1,0,4,1,1,0,6,0,0,3,1,0,0,2,61,4,8,3,4,2,18,10,0,16,26,25,8,10,2,8,6,3,1,1,5,22,0,4,8,12,10,0,10,11,0,0,0,0,4,0,0,1,0,4,0,4,0,10,1,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,4,0,2,0,1,4,0,0,2,3,0,4,0,0,5,1,0,1,0,3,9,3,0,0,0,1,2,1,1,3,0,1,3,2,6,4,0,0,5,0,47,11,6,53,46,23,17,10,12,10,23,39,310,90,32,21,23,54,20,83,47,71,14,20,14,0,0,0,0,0,1,0,0,2,7,5,0,7,7,12,7,0,1,0,0,0,0,1,0,1,1,1,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,6,0,1,10,0,0,14,0,1,1,1,0,1,0,1,1,0,3,1,9,0,0,0,0,0,1,0,1,1,0,0,1,2,13,4
서울특별시 서대문구,0,1,0,0,1,2,0,0,0,1,0,0,0,8,2,0,1,0,0,0,0,50,0,7,5,0,4,9,2,1,12,16,15,7,3,1,8,6,0,2,1,2,19,3,2,5,11,7,3,9,14,0,0,0,0,2,0,2,0,0,2,0,0,1,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,4,0,3,1,2,1,3,0,1,2,0,2,2,2,7,1,0,0,0,9,5,1,0,0,0,1,0,0,0,1,1,0,1,0,3,0,0,0,7,0,26,18,9,40,29,14,13,13,8,5,22,16,99,149,19,21,12,17,12,29,22,100,14,21,6,0,0,2,0,0,3,4,0,0,4,4,1,2,6,9,8,1,5,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,3,0,0,2,0,0,3,0,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,1,7,2
서울특별시 서초구,0,3,0,0,0,1,0,0,0,12,0,0,0,5,0,0,0,0,0,0,0,15,12,3,8,2,9,8,8,0,8,48,24,6,8,0,17,3,1,2,0,0,42,6,6,17,6,14,0,8,13,0,0,0,0,1,0,2,0,0,1,0,6,0,6,1,0,0,0,0,0,0,4,0,2,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,1,5,0,0,0,0,3,0,0,0,2,0,3,3,0,5,0,0,1,0,4,7,2,0,0,1,0,0,0,2,3,0,0,1,3,1,0,0,0,3,0,156,23,6,19,69,33,15,11,14,3,20,93,23,24,212,29,17,72,14,33,35,12,5,12,7,0,0,1,5,1,1,0,0,1,1,6,2,4,3,4,9,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,1,0,0,0,6,0,0,3,0,0,2,1,0,1,1,0,0,0,4,0,5,0,0,0,0,1,0,0,0,1,0,0,1,0,2,1
